Genome,Source,qseqid,sseqid,pident,length,qlen,qstart,qend,sstart,send,evalue,bitscore,Original_tool_output_reference,Strand
GCA_050516675.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175395.1,91.317,357,2025,1084,1440,1033001,1033357,8.64e-143,505,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175395.1,90.756,357,2025,1366,1722,1032860,1033216,4.48e-140,496,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175395.1,89.352,216,2025,1084,1299,1033142,1033357,4.2e-77,287,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175395.1,87.963,216,2025,1507,1722,1032860,1033075,2.6500000000000002e-73,273,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175395.1,99.974,3918,3918,1,3918,134667,138584,0.0,7062,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175395.1,89.584,3869,3918,2,3855,400091,403938,0.0,5139,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175394.1,89.184,3883,3918,1,3855,1,3858,0.0,5085,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175395.1,100.0,3918,3918,1,3918,400090,404007,0.0,7066,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175395.1,89.61,3869,3918,2,3849,134668,138521,0.0,5144,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175394.1,95.34,3927,3918,2,3918,2,3927,0.0,6254,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175394.1,95.217,2300,3891,1603,3891,1630,3927,0.0,3651,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175394.1,91.436,794,3891,1,794,1,794,0.0,1126,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175395.1,94.718,2291,3891,1603,3891,401719,404007,0.0,3581,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175395.1,94.595,2220,3891,1603,3822,136302,138521,0.0,3463,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175395.1,90.482,830,3891,2,829,400091,400918,0.0,1136,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175395.1,90.932,794,3891,1,794,134667,135460,0.0,1108,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002174|WP_002369251|gelE|gelE,CP175395.1,98.891,1533,1533,1,1533,1694948,1693416,0.0,2689,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,-
GCA_050516675.1,Bacteraemia,VFG002175|AAM75248|cylR1|cytolysin_operon_context,CP175395.1,100.0,285,285,1,285,434430,434146,6.26e-147,515,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,-
GCA_050516675.1,Bacteraemia,VFG002176|AAM75252|cylB|cytolysin_operon_context,CP175395.1,99.814,2145,2145,1,2145,438034,440178,0.0,3851,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002177|AAM75253|cylA|cylA,CP175395.1,99.839,1239,1239,1,1239,440175,441413,0.0,2226,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002178|AAM75254|cylI|cytolysin_operon_context,CP175395.1,97.256,984,984,1,984,441414,442397,0.0,1654,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,99.929,5622,5622,1,5622,447061,452682,0.0,10121,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,96.992,1596,5622,3124,4719,450430,452025,0.0,2663,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,96.742,1596,5622,3370,4965,450184,451779,0.0,2645,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,96.296,1350,5622,3124,4473,450676,452025,0.0,2210,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,96.148,1350,5622,3616,4965,450184,451533,0.0,2201,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,95.652,1104,5622,3124,4227,450922,452025,0.0,1775,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,95.471,1104,5622,3862,4965,450184,451287,0.0,1766,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,94.915,885,5622,3124,4008,451168,452046,0.0,1395,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,94.689,885,5622,4108,4986,450184,451068,0.0,1386,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,94.444,612,5622,3124,3735,451414,452025,0.0,951,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,94.118,612,5622,4354,4965,450184,450795,0.0,942,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,99.2,500,5622,2487,2986,449295,449794,0.0,884,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,99.2,500,5622,2235,2734,449547,450046,0.0,884,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,90.71,366,5622,4600,4965,450184,450549,1.98e-143,508,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,90.71,366,5622,3124,3489,451660,452025,1.98e-143,508,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,98.387,248,5622,2739,2986,449295,449542,4.38e-120,430,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,98.387,248,5622,2235,2482,449799,450046,4.38e-120,430,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,84.021,194,5622,4948,5141,450049,450242,7.43e-54,211,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP175395.1,84.021,194,5622,2989,3182,452008,452201,7.43e-54,211,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG002191|WP_002369252|sprE|sprE,CP175395.1,98.48,855,855,1,855,1693367,1692513,0.0,1484,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,-
GCA_050516675.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP175395.1,99.509,3465,3465,1,3465,1017774,1021238,0.0,6173,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP175395.1,99.441,1431,1431,1,1431,1021242,1022672,0.0,2545,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP175395.1,99.363,1884,1878,1,1878,1022669,1024552,0.0,3345,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG045470|AAM75247|cylR2|cytolysin_operon_context,CP175395.1,100.0,201,201,1,201,434145,433945,1.71e-101,363,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,-
GCA_050516675.1,Bacteraemia,VFG045472|AAM75249|cylL|cytolysin_operon_context,CP175395.1,100.0,207,207,1,207,434549,434755,9.76e-105,374,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG045472|AAM75249|cylL|cytolysin_operon_context,CP175395.1,88.095,84,207,15,98,434839,434922,2.1599999999999998e-24,107,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG045473|AAM75250|cylS|cytolysin_operon_context,CP175395.1,100.0,192,192,1,192,434789,434980,1.25e-96,347,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG045473|AAM75250|cylS|cytolysin_operon_context,CP175395.1,88.095,84,192,51,134,434563,434646,1.98e-24,107,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCA_050516675.1,Bacteraemia,VFG045474|AAM75251|cylM|cytolysin_operon_context,CP175395.1,99.698,2982,2982,1,2982,435041,438022,0.0,5338,analysis/virulence_adherence/blast_72/GCA_050516675.1.tsv,+
GCF_049262565.1,Reproductive,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,NZ_CP185998.1,96.759,3918,3918,1,3918,10543,14460,0.0,6494,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002165|WP_002356954|efaA|efaA,NZ_CP185997.1,99.784,927,927,1,927,1868762,1869687,0.0,1660,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002165|WP_002356954|efaA|efaA,NZ_CP185997.1,68.237,828,927,81,890,446678,447487,5.02e-72,269,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002166|WP_010714416|ace|ace,NZ_CP185997.1,97.537,1299,2025,1,1299,994614,995912,0.0,2199,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002166|WP_010714416|ace|ace,NZ_CP185997.1,95.568,519,2025,1507,2025,995697,996215,0.0,833,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002166|WP_010714416|ace|ace,NZ_CP185997.1,92.593,216,2025,1225,1440,995697,995912,7.01e-87,318,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002166|WP_010714416|ace|ace,NZ_CP185997.1,92.13,216,2025,1366,1581,995697,995912,2.9800000000000003e-85,314,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002166|WP_010714416|ace|ace,NZ_CP185997.1,90.789,76,2025,1647,1722,995696,995771,8.02e-23,106,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002171|WP_011109430|EF0149|aggregation_substance_context,NZ_CP185998.1,90.026,3870,3918,1,3855,10543,14391,0.0,5218,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002172|WP_010710127|EF0485|aggregation_substance_context,NZ_CP185998.1,96.094,3917,3918,2,3918,10544,14460,0.0,6375,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,NZ_CP185998.1,95.286,2291,3891,1603,3891,12172,14460,0.0,3640,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,NZ_CP185998.1,92.9,831,3891,1,829,10543,11371,0.0,1228,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002174|WP_002369251|gelE|gelE,NZ_CP185997.1,98.956,1533,1533,1,1533,1662934,1661402,0.0,2693,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,-
GCF_049262565.1,Reproductive,VFG002179|AAD09858|esp|esp,NZ_CP185997.1,99.268,2734,5622,1,2734,386609,389341,0.0,4837,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002179|AAD09858|esp|esp,NZ_CP185997.1,98.504,1003,5622,2487,3489,388842,389844,0.0,1742,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002179|AAD09858|esp|esp,NZ_CP185997.1,96.383,1023,5622,4600,5622,389479,390501,0.0,1679,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002179|AAD09858|esp|esp,NZ_CP185997.1,89.822,393,5622,3616,4008,389479,389865,5.99e-150,530,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002179|AAD09858|esp|esp,NZ_CP185997.1,90.984,366,5622,3370,3735,389479,389844,1.6100000000000002e-144,512,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002179|AAD09858|esp|esp,NZ_CP185997.1,90.437,366,5622,4108,4473,389479,389844,8.32e-142,503,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002179|AAD09858|esp|esp,NZ_CP185997.1,90.437,366,5622,4354,4719,389479,389844,8.32e-142,503,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002179|AAD09858|esp|esp,NZ_CP185997.1,89.344,366,5622,3862,4227,389479,389844,2.23e-136,485,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002179|AAD09858|esp|esp,NZ_CP185997.1,98.387,248,5622,2739,2986,388842,389089,4.3199999999999996e-120,430,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002179|AAD09858|esp|esp,NZ_CP185997.1,95.161,248,5622,2235,2482,389094,389341,3.11e-109,394,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002179|AAD09858|esp|esp,NZ_CP185997.1,84.536,194,5622,2989,3182,389827,390020,1.72e-55,215,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002179|AAD09858|esp|esp,NZ_CP185997.1,83.505,194,5622,4948,5141,389344,389537,8.93e-53,206,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG002191|WP_002369252|sprE|sprE,NZ_CP185997.1,98.363,855,855,1,855,1661353,1660499,0.0,1480,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,-
GCF_049262565.1,Reproductive,VFG042976|WP_154081516|ebpA|ebpA,NZ_CP185997.1,99.913,3465,3465,1,3465,983806,987270,0.0,6236,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG042977|WP_002379309|ebpB|ebpB,NZ_CP185997.1,99.161,1431,1431,1,1431,987274,988704,0.0,2527,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_049262565.1,Reproductive,VFG042978|WP_011109477|ebpC|ebpC,NZ_CP185997.1,99.045,1884,1878,1,1878,988701,990584,0.0,3318,analysis/virulence_adherence/blast_72/GCF_049262565.1.tsv,+
GCF_053117575.1,Reproductive,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,NZ_CP181217.1,97.371,3918,3918,1,3918,64231,68148,0.0,6602,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,NZ_CP181217.1,94.832,3928,3918,1,3918,11053,14979,0.0,6166,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,NZ_CP181216.1,95.434,3920,3918,2,3918,400135,404051,0.0,6259,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,NZ_CP181216.1,89.703,3875,3918,1,3855,134727,138587,0.0,5176,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002165|WP_002356954|efaA|efaA,NZ_CP181216.1,99.461,927,927,1,927,1913977,1914903,0.0,1650,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002165|WP_002356954|efaA|efaA,NZ_CP181216.1,68.237,828,927,81,890,497718,498527,5.21e-72,269,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002166|WP_010714416|ace|ace,NZ_CP181216.1,96.142,1581,2025,1,1581,1031826,1033406,0.0,2577,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002166|WP_010714416|ace|ace,NZ_CP181216.1,95.256,801,2025,1225,2025,1032909,1033709,0.0,1274,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002166|WP_010714416|ace|ace,NZ_CP181216.1,91.317,357,2025,1084,1440,1033050,1033406,8.84e-143,505,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002166|WP_010714416|ace|ace,NZ_CP181216.1,90.756,357,2025,1366,1722,1032909,1033265,4.579999999999999e-140,496,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002166|WP_010714416|ace|ace,NZ_CP181216.1,89.352,216,2025,1084,1299,1033191,1033406,4.3e-77,287,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002166|WP_010714416|ace|ace,NZ_CP181216.1,87.963,216,2025,1507,1722,1032909,1033124,2.71e-73,273,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002171|WP_011109430|EF0149|aggregation_substance_context,NZ_CP181216.1,99.974,3918,3918,1,3918,134727,138644,0.0,7062,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002171|WP_011109430|EF0149|aggregation_substance_context,NZ_CP181216.1,89.584,3869,3918,2,3855,400135,403982,0.0,5139,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002171|WP_011109430|EF0149|aggregation_substance_context,NZ_CP181217.1,89.184,3883,3918,1,3855,11053,14910,0.0,5085,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002171|WP_011109430|EF0149|aggregation_substance_context,NZ_CP181217.1,89.222,3869,3918,1,3855,64231,68079,0.0,5084,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002172|WP_010710127|EF0485|aggregation_substance_context,NZ_CP181216.1,100.0,3918,3918,1,3918,400134,404051,0.0,7066,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002172|WP_010710127|EF0485|aggregation_substance_context,NZ_CP181216.1,89.61,3869,3918,2,3849,134728,138581,0.0,5144,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002172|WP_010710127|EF0485|aggregation_substance_context,NZ_CP181217.1,95.314,3927,3918,2,3918,11054,14979,0.0,6249,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002172|WP_010710127|EF0485|aggregation_substance_context,NZ_CP181217.1,95.124,3917,3918,2,3918,64232,68148,0.0,6203,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,NZ_CP181217.1,95.174,2300,3891,1603,3891,12682,14979,0.0,3646,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,NZ_CP181217.1,94.849,2291,3891,1603,3891,65860,68148,0.0,3595,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,NZ_CP181217.1,93.622,831,3891,1,829,64231,65059,0.0,1255,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,NZ_CP181217.1,91.436,794,3891,1,794,11053,11846,0.0,1126,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,NZ_CP181216.1,94.718,2291,3891,1603,3891,401763,404051,0.0,3581,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,NZ_CP181216.1,94.595,2220,3891,1603,3822,136362,138581,0.0,3463,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,NZ_CP181216.1,90.482,830,3891,2,829,400135,400962,0.0,1136,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,NZ_CP181216.1,90.932,794,3891,1,794,134727,135520,0.0,1108,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002174|WP_002369251|gelE|gelE,NZ_CP181216.1,98.891,1533,1533,1,1533,1705742,1704210,0.0,2689,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,-
GCF_053117575.1,Reproductive,VFG002175|AAM75248|cylR1|cytolysin_operon_context,NZ_CP181216.1,100.0,285,285,1,285,434474,434190,6.4e-147,515,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,-
GCF_053117575.1,Reproductive,VFG002176|AAM75252|cylB|cytolysin_operon_context,NZ_CP181216.1,99.814,2145,2145,1,2145,438078,440222,0.0,3851,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
GCF_053117575.1,Reproductive,VFG002177|AAM75253|cylA|cylA,NZ_CP181216.1,99.839,1239,1239,1,1239,440219,441457,0.0,2226,analysis/virulence_adherence/blast_72/GCF_053117575.1.tsv,+
