Genome,Query_ID,Target_gene,Database_gene_symbol,Reference_accession,Reference_name,Mapping_status,Contig_ID,Locus_number_on_contig,Start,Stop,Strand,Identity,Coverage,HSP_count,Best_bitscore,Distinct_target_locus_number_on_contig,Distinct_target_locus_ID
GCF_053117675.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,NZ_CP181228.1,2,63507,67339,+,94.731,97.8305257784584,1,5997.0,2,NZ_CP181228.1|+|2
GCF_053117675.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,NZ_CP181227.1,1,23471,27388,+,96.28474567584882,80.13364173734259,2,3874.0,1,NZ_CP181227.1|+|1
GCF_053117675.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,NZ_CP181228.1,1,12804,16637,+,94.14074884792626,77.97481367257774,2,3425.0,1,NZ_CP181228.1|+|1
GCF_053117675.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,NZ_CP181228.1,2,63506,67339,+,94.14074884792626,77.97481367257774,2,3425.0,2,NZ_CP181228.1|+|2
GCF_053117675.1,VFG002179|AAD09858|esp|esp,esp,esp,AAD09858,Enterococcal surface protein; Esp,approved_primary,NZ_CP181226.1,1,417140,422502,+,96.23293653855917,99.85770188545001,18,4419.0,1,NZ_CP181226.1|+|1
GCF_053117675.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,NZ_CP181226.1,1,991772,995236,+,99.481,100.0,1,6168.0,1,NZ_CP181226.1|+|1
GCF_053117675.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,NZ_CP181226.1,1,995240,996670,+,99.371,100.0,1,2541.0,1,NZ_CP181226.1|+|1
GCF_053117675.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,NZ_CP181226.1,1,996667,998550,+,99.363,100.0,1,3345.0,1,NZ_CP181226.1|+|1
GCF_053117685.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,NZ_CP181229.1,1,134643,138503,+,89.703,98.39203675344564,1,5176.0,1,NZ_CP181229.1|+|1
GCF_053117685.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,NZ_CP181229.1,1,2702314,2706230,-,95.434,99.97447677386421,1,6259.0,1,NZ_CP181229.1|-|1
GCF_053117685.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,NZ_CP181230.1,1,11780,15706,+,94.857,100.0,1,6170.0,1,NZ_CP181230.1|+|1
GCF_053117685.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,NZ_CP181231.1,1,10593,14483,+,94.93929820627802,79.58141909137315,2,3681.0,1,NZ_CP181231.1|+|1
GCF_053117685.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,NZ_CP181229.1,1,1188580,1189506,-,99.461,100.0,1,1650.0,1,NZ_CP181229.1|-|1
GCF_053117685.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,NZ_CP181229.1,2,2608079,2608888,-,68.237,87.37864077669903,1,269.0,2,NZ_CP181229.1|-|2
GCF_053117685.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,NZ_CP181229.1,1,2074589,2076471,-,93.96243622448978,100.0,6,2569.0,1,NZ_CP181229.1|-|1
GCF_053117685.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,NZ_CP181229.1,1,134643,138560,+,99.974,100.0,1,7062.0,1,NZ_CP181229.1|+|1
GCF_053117685.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,NZ_CP181229.1,1,2702383,2706230,-,89.58399999999999,98.36651352730985,1,5139.0,1,NZ_CP181229.1|-|1
GCF_053117685.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,NZ_CP181230.1,1,11780,15637,+,89.184,98.39203675344564,1,5085.0,1,NZ_CP181230.1|+|1
GCF_053117685.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,NZ_CP181231.1,1,10593,14420,+,94.07316887417218,77.08014293006636,2,3501.0,1,NZ_CP181231.1|+|1
GCF_053117685.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,NZ_CP181229.1,1,134644,138497,+,89.61000000000001,98.21337417049516,1,5144.0,1,NZ_CP181229.1|+|1
GCF_053117685.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,NZ_CP181229.1,1,2702314,2706231,-,100.0,100.0,1,7066.0,1,NZ_CP181229.1|-|1
GCF_053117685.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,NZ_CP181230.1,1,11781,15706,+,95.34,99.97447677386421,1,6254.0,1,NZ_CP181230.1|+|1
GCF_053117685.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,NZ_CP181231.1,1,10594,14483,+,94.39810947503202,79.55589586523736,2,3690.0,1,NZ_CP181231.1|+|1
GCF_053117685.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,NZ_CP181229.1,1,134643,138497,+,93.63002919708029,77.46080699049088,2,3463.0,1,NZ_CP181229.1|+|1
GCF_053117685.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,NZ_CP181229.1,1,2702314,2706230,-,93.59147644985582,80.10794140323824,2,3581.0,1,NZ_CP181229.1|-|1
GCF_053117685.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,NZ_CP181230.1,1,11780,15706,+,94.24669812540401,79.23413004369057,2,3651.0,1,NZ_CP181230.1|+|1
GCF_053117685.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,NZ_CP181231.1,1,10593,14483,+,96.942,100.0,1,6481.0,1,NZ_CP181231.1|+|1
GCF_053117685.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,NZ_CP181229.1,1,1397739,1399271,+,98.89100000000002,100.0,1,2689.0,1,NZ_CP181229.1|+|1
GCF_053117685.1,VFG002175|AAM75248|cylR1|cytolysin_operon_context,cytolysin_operon_context,cylR1,AAM75248,cytolysin regulator R1,context_only,NZ_CP181229.1,1,2671892,2672176,+,100.0,100.0,1,515.0,1,NZ_CP181229.1|+|1
GCF_053117685.1,VFG002176|AAM75252|cylB|cytolysin_operon_context,cytolysin_operon_context,cylB,AAM75252,ABC-type transporter,context_only,NZ_CP181229.1,1,2666144,2668288,-,99.814,100.0,1,3851.0,2,NZ_CP181229.1|-|2
GCF_053117685.1,VFG002177|AAM75253|cylA|cylA,cylA,cylA,AAM75253,cytolysin activator,approved_primary,NZ_CP181229.1,1,2664909,2666147,-,99.839,100.0,1,2226.0,1,NZ_CP181229.1|-|1
GCF_053117685.1,VFG002178|AAM75254|cylI|cytolysin_operon_context,cytolysin_operon_context,cylI,AAM75254,cytolysin immunity protein,context_only,NZ_CP181229.1,1,2663925,2664908,-,97.256,100.0,1,1654.0,1,NZ_CP181229.1|-|1
GCF_053117685.1,VFG002179|AAD09858|esp|esp,esp,esp,AAD09858,Enterococcal surface protein; Esp,approved_primary,NZ_CP181229.1,1,2653880,2659261,-,96.78051731707316,100.0,18,5372.0,1,NZ_CP181229.1|-|1
GCF_053117685.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,NZ_CP181229.1,1,1399320,1400174,+,98.48,100.0,1,1484.0,1,NZ_CP181229.1|+|1
GCF_053117685.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,NZ_CP181229.1,1,2087010,2090474,-,99.538,100.0,1,6177.0,1,NZ_CP181229.1|-|1
GCF_053117685.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,NZ_CP181229.1,1,2085576,2087006,-,99.441,100.0,1,2545.0,1,NZ_CP181229.1|-|1
GCF_053117685.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,NZ_CP181229.1,1,2083696,2085579,-,99.363,100.0,1,3345.0,1,NZ_CP181229.1|-|1
GCF_053117685.1,VFG045470|AAM75247|cylR2|cytolysin_operon_context,cytolysin_operon_context,cylR2,AAM75247,cytolysin regulator R2,context_only,NZ_CP181229.1,1,2672177,2672377,+,100.0,100.0,1,363.0,2,NZ_CP181229.1|+|2
GCF_053117685.1,VFG045472|AAM75249|cylL|cytolysin_operon_context,cytolysin_operon_context,cylL,AAM75249,CylL; cytolysin subunit,context_only,NZ_CP181229.1,1,2671400,2671773,-,96.56350515463917,100.0,2,374.0,4,NZ_CP181229.1|-|4
GCF_053117685.1,VFG045473|AAM75250|cylS|cytolysin_operon_context,cytolysin_operon_context,cylS,AAM75250,CylS; cytolysin subunit,context_only,NZ_CP181229.1,1,2671342,2671759,-,96.37673913043479,100.0,2,347.0,4,NZ_CP181229.1|-|4
GCF_053117685.1,VFG045474|AAM75251|cylM|cytolysin_operon_context,cytolysin_operon_context,cylM,AAM75251,CylM; cytolysin subunit modifier,context_only,NZ_CP181229.1,1,2668300,2671281,-,99.698,100.0,1,5338.0,3,NZ_CP181229.1|-|3
GCF_053117695.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,NZ_CP181235.1,1,24696,28586,-,94.90700992953235,79.58141909137315,2,3676.0,1,NZ_CP181235.1|-|1
GCF_053117695.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,NZ_CP181234.1,1,1268423,1269349,-,99.892,100.0,1,1668.0,1,NZ_CP181234.1|-|1
GCF_053117695.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,NZ_CP181234.1,2,2630449,2631258,-,68.357,87.37864077669903,1,273.0,2,NZ_CP181234.1|-|2
GCF_053117695.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,NZ_CP181234.1,1,2074354,2076378,-,94.69581400282887,100.0,8,3441.0,1,NZ_CP181234.1|-|1
GCF_053117695.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,NZ_CP181235.1,1,24759,28586,-,94.10633774834437,77.08014293006636,2,3506.0,1,NZ_CP181235.1|-|1
GCF_053117695.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,NZ_CP181235.1,1,24696,28585,-,94.43037708066582,79.55589586523736,2,3694.0,1,NZ_CP181235.1|-|1
GCF_053117695.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,NZ_CP181235.1,1,24696,28586,-,96.967,100.0,1,6486.0,1,NZ_CP181235.1|-|1
GCF_053117695.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,NZ_CP181234.1,1,1426455,1427986,+,98.89100000000002,100.0,1,2685.0,1,NZ_CP181234.1|+|1
GCF_053117695.1,VFG002179|AAD09858|esp|esp,esp,esp,AAD09858,Enterococcal surface protein; Esp,approved_primary,NZ_CP181234.1,1,2677316,2682439,-,96.21815790417016,100.0,17,4846.0,1,NZ_CP181234.1|-|1
GCF_053117695.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,NZ_CP181234.1,1,1428035,1428889,+,98.48,100.0,1,1484.0,1,NZ_CP181234.1|+|1
GCF_053117695.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,NZ_CP181234.1,1,2086309,2089773,-,99.307,100.0,1,6141.0,1,NZ_CP181234.1|-|1
GCF_053117695.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,NZ_CP181234.1,1,2084875,2086305,-,99.092,100.0,1,2523.0,1,NZ_CP181234.1|-|1
GCF_053117695.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,NZ_CP181234.1,1,2082995,2084878,-,98.992,100.0,1,3314.0,1,NZ_CP181234.1|-|1
GCF_053117705.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,NZ_CP181238.1,1,134835,138695,+,89.649,98.39203675344564,1,5167.0,1,NZ_CP181238.1|+|1
GCF_053117705.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,NZ_CP181238.1,2,400259,404175,+,95.434,99.97447677386421,1,6259.0,2,NZ_CP181238.1|+|2
GCF_053117705.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,NZ_CP181239.1,1,11053,14979,+,94.883,100.0,1,6175.0,1,NZ_CP181239.1|+|1
GCF_053117705.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,NZ_CP181240.1,1,25313,29230,+,89.543,100.0,1,5234.0,1,NZ_CP181240.1|+|1
GCF_053117705.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,NZ_CP181238.1,1,497337,498146,+,68.237,87.37864077669903,1,269.0,1,NZ_CP181238.1|+|1
GCF_053117705.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,NZ_CP181238.1,2,1927366,1928292,+,99.461,100.0,1,1650.0,2,NZ_CP181238.1|+|2
GCF_053117705.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,NZ_CP181238.1,1,1029756,1031639,+,93.99111649659864,100.0,6,2577.0,1,NZ_CP181238.1|+|1
GCF_053117705.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,NZ_CP181238.1,1,134835,138752,+,99.77,100.0,1,7026.0,1,NZ_CP181238.1|+|1
GCF_053117705.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,NZ_CP181238.1,2,400259,404106,+,89.58399999999999,98.36651352730985,1,5139.0,2,NZ_CP181238.1|+|2
GCF_053117705.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,NZ_CP181239.1,1,11053,14910,+,89.209,98.39203675344564,1,5090.0,1,NZ_CP181239.1|+|1
GCF_053117705.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,NZ_CP181240.1,1,25313,29212,+,95.389,99.5405819295559,1,6223.0,1,NZ_CP181240.1|+|1
GCF_053117705.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,NZ_CP181238.1,1,134836,138689,+,89.555,98.21337417049516,1,5136.0,1,NZ_CP181238.1|+|1
GCF_053117705.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,NZ_CP181238.1,2,400258,404175,+,100.0,100.0,1,7066.0,2,NZ_CP181238.1|+|2
GCF_053117705.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,NZ_CP181239.1,1,11054,14979,+,95.365,99.97447677386421,1,6258.0,1,NZ_CP181239.1|+|1
GCF_053117705.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,NZ_CP181240.1,1,25314,29152,+,89.953,97.8305257784584,1,5191.0,1,NZ_CP181240.1|+|1
GCF_053117705.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,NZ_CP181238.1,1,134835,138689,+,93.63002919708029,77.46080699049088,2,3463.0,1,NZ_CP181238.1|+|1
GCF_053117705.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,NZ_CP181238.1,2,400259,404175,+,93.59147644985582,80.10794140323824,2,3581.0,2,NZ_CP181238.1|+|2
GCF_053117705.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,NZ_CP181239.1,1,11053,14979,+,94.24669812540401,79.23413004369057,2,3651.0,1,NZ_CP181239.1|+|1
GCF_053117705.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,NZ_CP181240.1,1,25313,29152,+,94.70540692640692,77.07530197892572,2,3491.0,1,NZ_CP181240.1|+|1
GCF_053117705.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,NZ_CP181238.1,1,1717602,1719134,-,98.89100000000002,100.0,1,2689.0,1,NZ_CP181238.1|-|1
GCF_053117705.1,VFG002175|AAM75248|cylR1|cytolysin_operon_context,cytolysin_operon_context,cylR1,AAM75248,cytolysin regulator R1,context_only,NZ_CP181238.1,1,434314,434598,-,100.0,100.0,1,515.0,2,NZ_CP181238.1|-|2
GCF_053117705.1,VFG002176|AAM75252|cylB|cytolysin_operon_context,cytolysin_operon_context,cylB,AAM75252,ABC-type transporter,context_only,NZ_CP181238.1,1,438202,440346,+,99.814,100.0,1,3851.0,3,NZ_CP181238.1|+|3
GCF_053117705.1,VFG002177|AAM75253|cylA|cylA,cylA,cylA,AAM75253,cytolysin activator,approved_primary,NZ_CP181238.1,1,440343,441581,+,99.839,100.0,1,2226.0,1,NZ_CP181238.1|+|1
GCF_053117705.1,VFG002178|AAM75254|cylI|cytolysin_operon_context,cytolysin_operon_context,cylI,AAM75254,cytolysin immunity protein,context_only,NZ_CP181238.1,1,441582,442565,+,97.256,100.0,1,1654.0,4,NZ_CP181238.1|+|4
GCF_053117705.1,VFG002179|AAD09858|esp|esp,esp,esp,AAD09858,Enterococcal surface protein; Esp,approved_primary,NZ_CP181238.1,1,447229,452346,+,96.92135571035334,99.85770188545001,17,5130.0,1,NZ_CP181238.1|+|1
GCF_053117705.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,NZ_CP181238.1,1,1716699,1717553,-,98.48,100.0,1,1484.0,1,NZ_CP181238.1|-|1
GCF_053117705.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,NZ_CP181238.1,1,1015753,1019217,+,99.538,100.0,1,6177.0,1,NZ_CP181238.1|+|1
GCF_053117705.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,NZ_CP181238.1,1,1019221,1020651,+,99.441,100.0,1,2545.0,1,NZ_CP181238.1|+|1
GCF_053117705.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,NZ_CP181238.1,1,1020648,1022531,+,99.363,100.0,1,3345.0,1,NZ_CP181238.1|+|1
GCF_053117705.1,VFG045470|AAM75247|cylR2|cytolysin_operon_context,cytolysin_operon_context,cylR2,AAM75247,cytolysin regulator R2,context_only,NZ_CP181238.1,1,434113,434313,-,100.0,100.0,1,363.0,1,NZ_CP181238.1|-|1
GCF_053117705.1,VFG045472|AAM75249|cylL|cytolysin_operon_context,cytolysin_operon_context,cylL,AAM75249,CylL; cytolysin subunit,context_only,NZ_CP181238.1,1,434717,435090,+,96.56350515463917,100.0,2,374.0,1,NZ_CP181238.1|+|1
GCF_053117705.1,VFG045473|AAM75250|cylS|cytolysin_operon_context,cytolysin_operon_context,cylS,AAM75250,CylS; cytolysin subunit,context_only,NZ_CP181238.1,1,434731,435148,+,96.37673913043479,100.0,2,347.0,1,NZ_CP181238.1|+|1
GCF_053117705.1,VFG045474|AAM75251|cylM|cytolysin_operon_context,cytolysin_operon_context,cylM,AAM75251,CylM; cytolysin subunit modifier,context_only,NZ_CP181238.1,1,435209,438190,+,99.698,100.0,1,5338.0,2,NZ_CP181238.1|+|2
GCF_906464925.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,NZ_OD940434.1,1,140416,144276,+,89.703,98.39203675344564,1,5176.0,1,NZ_OD940434.1|+|1
