Genome,Source,Target_gene,Detection_status,Status_reason,Database_gene_symbol,Reference_accession,Contig_ID,Start,Stop,Strand,Identity,Coverage,Candidate_locus_count,Original_detection_status,Accepted_locus_count,Resolution_policy
GCF_053117655.1,Reproductive,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,NZ_CP181220.1,1814892.0,1815818.0,+,99.461,100.0,2,accepted_present,1,unchanged_B3_status
GCF_053117655.1,Reproductive,esp,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCF_053117655.1,Reproductive,gelE,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCF_053117655.1,Reproductive,sprE,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCF_053117665.1,Reproductive,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,NZ_CP181222.1,2060265.0,2062289.0,-,93.24823510971788,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117665.1,Reproductive,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,asa1,WP_010785625,NZ_CP181222.1,1309740,1313631,+,96.557,100.0,1,accepted_present,1,approved_broad_aggregation_substance_family_rule
GCF_053117665.1,Reproductive,asa1_specific,accepted_present,Explicit asa1 reference is the competitive best match at at least one accepted locus,asa1,WP_010785625,NZ_CP181222.1,1309740,1313631,+,96.557,100.0,1,accepted_present,1,approved_competitive_best_reference_rule
GCF_053117665.1,Reproductive,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,NZ_CP181222.1,2057208.0,2058446.0,-,98.789,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117665.1,Reproductive,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,NZ_CP181222.1,2071837.0,2075301.0,-,99.481,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117665.1,Reproductive,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,NZ_CP181222.1,2070403.0,2071833.0,-,99.371,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117665.1,Reproductive,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,NZ_CP181222.1,2068523.0,2070406.0,-,99.045,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117665.1,Reproductive,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,NZ_CP181222.1,1151631.0,1152557.0,-,99.569,100.0,2,accepted_present,1,unchanged_B3_status
GCF_053117665.1,Reproductive,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,NZ_CP181222.1,424224.0,429839.0,+,96.25417110861166,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117665.1,Reproductive,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,NZ_CP181222.1,2028601.0,2030133.0,-,98.826,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117665.1,Reproductive,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,NZ_CP181222.1,2027698.0,2028552.0,-,98.363,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117675.1,Reproductive,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,NZ_CP181226.1,1039797.0,1041680.0,+,93.81397947295424,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117675.1,Reproductive,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,prgB/asc10,WP_002395058,NZ_CP181227.1,23471,27388,+,96.35,100.0,3,accepted_present,3,approved_broad_aggregation_substance_family_rule
GCF_053117675.1,Reproductive,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,NZ_CP181227.1,23471,27388,+,96.28474567584882,80.13364173734259,3,accepted_present,0,approved_competitive_best_reference_rule
GCF_053117675.1,Reproductive,cylA,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCF_053117675.1,Reproductive,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,NZ_CP181226.1,991772.0,995236.0,+,99.481,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117675.1,Reproductive,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,NZ_CP181226.1,995240.0,996670.0,+,99.371,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117675.1,Reproductive,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,NZ_CP181226.1,996667.0,998550.0,+,99.363,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117675.1,Reproductive,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,NZ_CP181226.1,1845288.0,1846214.0,+,99.676,100.0,2,accepted_present,1,unchanged_B3_status
GCF_053117675.1,Reproductive,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,NZ_CP181226.1,417140.0,422502.0,+,96.23293653855916,99.85770188545,1,accepted_present,1,unchanged_B3_status
GCF_053117675.1,Reproductive,gelE,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCF_053117675.1,Reproductive,sprE,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCF_053117685.1,Reproductive,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,NZ_CP181229.1,2074589.0,2076471.0,-,93.96243622448978,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117685.1,Reproductive,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,NZ_CP181229.1,2702314,2706231,-,100.0,100.0,4,ambiguous_multiple_hit,4,approved_broad_aggregation_substance_family_rule
GCF_053117685.1,Reproductive,asa1_specific,accepted_present,Explicit asa1 reference is the competitive best match at at least one accepted locus,asa1,WP_010785625,NZ_CP181231.1,10593,14483,+,96.942,100.0,4,ambiguous_multiple_hit,1,approved_competitive_best_reference_rule
GCF_053117685.1,Reproductive,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,NZ_CP181229.1,2664909.0,2666147.0,-,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117685.1,Reproductive,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,NZ_CP181229.1,2087010.0,2090474.0,-,99.538,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117685.1,Reproductive,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,NZ_CP181229.1,2085576.0,2087006.0,-,99.441,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117685.1,Reproductive,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,NZ_CP181229.1,2083696.0,2085579.0,-,99.363,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117685.1,Reproductive,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,NZ_CP181229.1,1188580.0,1189506.0,-,99.461,100.0,2,accepted_present,1,unchanged_B3_status
GCF_053117685.1,Reproductive,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,NZ_CP181229.1,2653880.0,2659261.0,-,96.78051731707316,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117685.1,Reproductive,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,NZ_CP181229.1,1397739.0,1399271.0,+,98.89100000000002,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117685.1,Reproductive,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,NZ_CP181229.1,1399320.0,1400174.0,+,98.48,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117695.1,Reproductive,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,NZ_CP181234.1,2074354.0,2076378.0,-,94.69581400282888,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117695.1,Reproductive,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,asa1,WP_010785625,NZ_CP181235.1,24696,28586,-,96.967,100.0,1,accepted_present,1,approved_broad_aggregation_substance_family_rule
GCF_053117695.1,Reproductive,asa1_specific,accepted_present,Explicit asa1 reference is the competitive best match at at least one accepted locus,asa1,WP_010785625,NZ_CP181235.1,24696,28586,-,96.967,100.0,1,accepted_present,1,approved_competitive_best_reference_rule
GCF_053117695.1,Reproductive,cylA,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCF_053117695.1,Reproductive,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,NZ_CP181234.1,2086309.0,2089773.0,-,99.307,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117695.1,Reproductive,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,NZ_CP181234.1,2084875.0,2086305.0,-,99.092,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117695.1,Reproductive,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,NZ_CP181234.1,2082995.0,2084878.0,-,98.992,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117695.1,Reproductive,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,NZ_CP181234.1,1268423.0,1269349.0,-,99.892,100.0,2,accepted_present,1,unchanged_B3_status
GCF_053117695.1,Reproductive,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,NZ_CP181234.1,2677316.0,2682439.0,-,96.21815790417016,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117695.1,Reproductive,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,NZ_CP181234.1,1426455.0,1427986.0,+,98.89100000000002,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117695.1,Reproductive,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,NZ_CP181234.1,1428035.0,1428889.0,+,98.48,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117705.1,Reproductive,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,NZ_CP181238.1,1029756.0,1031639.0,+,93.99111649659864,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117705.1,Reproductive,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,NZ_CP181238.1,400258,404175,+,100.0,100.0,4,accepted_present,4,approved_broad_aggregation_substance_family_rule
GCF_053117705.1,Reproductive,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,NZ_CP181239.1,11053,14979,+,94.246698125404,79.23413004369057,4,accepted_present,0,approved_competitive_best_reference_rule
GCF_053117705.1,Reproductive,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,NZ_CP181238.1,440343.0,441581.0,+,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117705.1,Reproductive,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,NZ_CP181238.1,1015753.0,1019217.0,+,99.538,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117705.1,Reproductive,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,NZ_CP181238.1,1019221.0,1020651.0,+,99.441,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117705.1,Reproductive,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,NZ_CP181238.1,1020648.0,1022531.0,+,99.363,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117705.1,Reproductive,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,NZ_CP181238.1,1927366.0,1928292.0,+,99.461,100.0,2,accepted_present,1,unchanged_B3_status
GCF_053117705.1,Reproductive,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,NZ_CP181238.1,447229.0,452346.0,+,96.92135571035334,99.85770188545,1,accepted_present,1,unchanged_B3_status
GCF_053117705.1,Reproductive,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,NZ_CP181238.1,1717602.0,1719134.0,-,98.89100000000002,100.0,1,accepted_present,1,unchanged_B3_status
GCF_053117705.1,Reproductive,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,NZ_CP181238.1,1716699.0,1717553.0,-,98.48,100.0,1,accepted_present,1,unchanged_B3_status
GCF_906464925.1,Reproductive,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,NZ_OD940434.1,968925.0,970808.0,+,93.81397947295424,100.0,1,accepted_present,1,unchanged_B3_status
GCF_906464925.1,Reproductive,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0149,WP_011109430,NZ_OD940434.1,140416,144333,+,99.974,100.0,2,accepted_present,2,approved_broad_aggregation_substance_family_rule
GCF_906464925.1,Reproductive,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,NZ_OD940435.1,11806,15723,+,95.63828640153945,80.13364173734259,2,accepted_present,0,approved_competitive_best_reference_rule
GCF_906464925.1,Reproductive,cylA,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCF_906464925.1,Reproductive,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,NZ_OD940434.1,957869.0,961333.0,+,99.481,100.0,1,accepted_present,1,unchanged_B3_status
GCF_906464925.1,Reproductive,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,NZ_OD940434.1,961337.0,962767.0,+,99.371,100.0,1,accepted_present,1,unchanged_B3_status
GCF_906464925.1,Reproductive,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,NZ_OD940434.1,962764.0,964647.0,+,99.363,100.0,1,accepted_present,1,unchanged_B3_status
GCF_906464925.1,Reproductive,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,NZ_OD940434.1,1806480.0,1807406.0,+,99.676,100.0,2,accepted_present,1,unchanged_B3_status
GCF_906464925.1,Reproductive,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,NZ_OD940434.1,436612.0,441729.0,+,96.60684439076456,99.85770188545,1,accepted_present,1,unchanged_B3_status
GCF_906464925.1,Reproductive,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,NZ_OD940434.1,1634297.0,1635829.0,-,99.739,100.0,1,accepted_present,1,unchanged_B3_status
GCF_906464925.1,Reproductive,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,NZ_OD940434.1,1633394.0,1634248.0,-,99.766,100.0,1,accepted_present,1,unchanged_B3_status
