Genome	Source	Locus	Official_allele	Contig	Start	Stop	Strand	Identity_percent	Allele_coverage_percent	Alignment_length	Mismatches	Gaps	Evalue	Bitscore	Is_exact_full_length
GCA_050507105.1	Bacteraemia	gyd	30	CP175219.1	1990332	1990726	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507105.1	Bacteraemia	gyd	32	CP175219.1	1990332	1990726	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507105.1	Bacteraemia	gyd	34	CP175219.1	1990332	1990726	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507105.1	Bacteraemia	gyd	42	CP175219.1	1990332	1990726	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507105.1	Bacteraemia	gyd	45	CP175219.1	1990332	1990726	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507105.1	Bacteraemia	gyd	57	CP175219.1	1990332	1990726	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507105.1	Bacteraemia	gyd	58	CP175219.1	1990332	1990726	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507105.1	Bacteraemia	gyd	59	CP175219.1	1990332	1990726	-	99.747	100	395	1	0	0	709	FALSE
GCA_050507105.1	Bacteraemia	gyd	1	CP175219.1	1990332	1990726	-	99.494	100	395	2	0	0	704	FALSE
GCA_050507105.1	Bacteraemia	gyd	6	CP175219.1	1990332	1990726	-	99.494	100	395	2	0	0	704	FALSE
GCA_050507105.1	Bacteraemia	gyd	10	CP175219.1	1990332	1990726	-	99.494	100	395	2	0	0	704	FALSE
GCA_050507105.1	Bacteraemia	gyd	39	CP175219.1	1990332	1990726	-	99.494	100	395	2	0	0	704	FALSE
GCA_050507105.1	Bacteraemia	gyd	50	CP175219.1	1990332	1990726	-	99.494	100	395	2	0	0	704	FALSE
GCA_050507105.1	Bacteraemia	gyd	48	CP175219.1	1990332	1990726	-	99.494	100.5089058524173	395	0	2	0	701	FALSE
GCA_050507105.1	Bacteraemia	gyd	2	CP175219.1	1990332	1990726	-	99.241	100	395	3	0	0	700	FALSE
GCA_050507105.1	Bacteraemia	gyd	3	CP175219.1	1990332	1990726	-	99.241	100	395	3	0	0	700	FALSE
GCA_050507105.1	Bacteraemia	gyd	4	CP175219.1	1990332	1990726	-	99.241	100	395	3	0	0	700	FALSE
GCA_050507105.1	Bacteraemia	pstS	3	CP175219.1	1693422	1694004	-	100	100	583	0	0	0	1052	TRUE
GCA_050507105.1	Bacteraemia	pstS	4	CP175219.1	1693422	1694004	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507105.1	Bacteraemia	pstS	16	CP175219.1	1693422	1694004	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507105.1	Bacteraemia	pstS	27	CP175219.1	1693422	1694004	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507105.1	Bacteraemia	pstS	29	CP175219.1	1693422	1694004	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507105.1	Bacteraemia	pstS	30	CP175219.1	1693422	1694004	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507105.1	Bacteraemia	pstS	53	CP175219.1	1693422	1694004	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507105.1	Bacteraemia	pstS	63	CP175219.1	1693422	1694004	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507105.1	Bacteraemia	pstS	68	CP175219.1	1693422	1694004	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507105.1	Bacteraemia	pstS	99	CP175219.1	1693422	1694004	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507105.1	Bacteraemia	pstS	101	CP175219.1	1693422	1694004	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507105.1	Bacteraemia	pstS	104	CP175219.1	1693422	1694004	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507105.1	Bacteraemia	pstS	110	CP175219.1	1693422	1694004	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507105.1	Bacteraemia	pstS	127	CP175219.1	1693422	1694004	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050507105.1	Bacteraemia	pstS	1	CP175219.1	1693422	1694004	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050507105.1	Bacteraemia	pstS	2	CP175219.1	1693422	1694004	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050507105.1	Bacteraemia	pstS	5	CP175219.1	1693422	1694004	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050507105.1	Bacteraemia	pstS	6	CP175219.1	1693422	1694004	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050507105.1	Bacteraemia	pstS	7	CP175219.1	1693422	1694004	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050507105.1	Bacteraemia	pstS	22	CP175219.1	1693422	1694004	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050507105.1	Bacteraemia	pstS	26	CP175219.1	1693422	1694004	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050507105.1	Bacteraemia	gki	7	CP175219.1	2663862	2664299	-	100	100	438	0	0	0	791	TRUE
GCA_050507105.1	Bacteraemia	gki	73	CP175219.1	2663863	2664299	-	100	99.77168949771689	437	0	0	0	789	FALSE
GCA_050507105.1	Bacteraemia	gki	11	CP175219.1	2663862	2664299	-	99.772	100	438	1	0	0	786	FALSE
GCA_050507105.1	Bacteraemia	gki	122	CP175219.1	2663862	2664299	-	99.772	100	438	1	0	0	786	FALSE
GCA_050507105.1	Bacteraemia	gki	6	CP175219.1	2663863	2664299	-	99.771	99.77168949771689	437	1	0	0	784	FALSE
GCA_050507105.1	Bacteraemia	gki	65	CP175219.1	2663862	2664299	-	99.543	100	438	2	0	0	782	FALSE
GCA_050507105.1	Bacteraemia	gki	83	CP175219.1	2663862	2664299	-	99.543	100	438	2	0	0	782	FALSE
GCA_050507105.1	Bacteraemia	gki	12	CP175219.1	2663863	2664299	-	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050507105.1	Bacteraemia	gki	17	CP175219.1	2663863	2664299	-	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050507105.1	Bacteraemia	gki	40	CP175219.1	2663863	2664299	-	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050507105.1	Bacteraemia	gki	71	CP175219.1	2663863	2664299	-	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050507105.1	Bacteraemia	gki	89	CP175219.1	2663863	2664299	-	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050507105.1	Bacteraemia	gki	70	CP175219.1	2663862	2664299	-	99.315	100	438	3	0	0	777	FALSE
GCA_050507105.1	Bacteraemia	gki	72	CP175219.1	2663862	2664299	-	99.315	100	438	3	0	0	777	FALSE
GCA_050507105.1	Bacteraemia	gki	4	CP175219.1	2663863	2664299	-	99.314	99.77168949771689	437	3	0	0	775	FALSE
GCA_050507105.1	Bacteraemia	gki	10	CP175219.1	2663863	2664299	-	99.314	99.77168949771689	437	3	0	0	775	FALSE
GCA_050507105.1	Bacteraemia	gki	18	CP175219.1	2663863	2664299	-	99.314	99.77168949771689	437	3	0	0	775	FALSE
GCA_050507105.1	Bacteraemia	gki	25	CP175219.1	2663863	2664299	-	99.314	99.77168949771689	437	3	0	0	775	FALSE
GCA_050507105.1	Bacteraemia	gki	30	CP175219.1	2663863	2664299	-	99.314	99.77168949771689	437	3	0	0	775	FALSE
GCA_050507105.1	Bacteraemia	gki	32	CP175219.1	2663863	2664299	-	99.314	99.77168949771689	437	3	0	0	775	FALSE
GCA_050507105.1	Bacteraemia	gki	35	CP175219.1	2663863	2664299	-	99.314	99.77168949771689	437	3	0	0	775	FALSE
GCA_050507105.1	Bacteraemia	aroE	6	CP175219.1	1555924	1556382	+	100	100	459	0	0	0	829	TRUE
GCA_050507105.1	Bacteraemia	aroE	15	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	16	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	21	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	25	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	31	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	35	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	41	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	55	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	56	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	65	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	71	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	77	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	97	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	102	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	104	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	120	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	125	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	134	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	135	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	aroE	142	CP175219.1	1555924	1556382	+	99.782	100	459	1	0	0	824	FALSE
GCA_050507105.1	Bacteraemia	xpt	1	CP175219.1	2278900	2279355	-	100	100	456	0	0	0	823	TRUE
GCA_050507105.1	Bacteraemia	xpt	2	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	18	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	21	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	22	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	24	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	26	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	35	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	44	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	50	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	56	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	61	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	62	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	65	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	77	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	82	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	110	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	118	CP175219.1	2278900	2279355	-	99.781	100	456	1	0	0	819	FALSE
GCA_050507105.1	Bacteraemia	xpt	31	CP175219.1	2278900	2279351	-	100	98.68995633187772	452	0	0	0	816	FALSE
GCA_050507105.1	Bacteraemia	xpt	52	CP175219.1	2278902	2279355	-	99.78	99.56140350877193	454	1	0	0	815	FALSE
GCA_050507105.1	Bacteraemia	xpt	72	CP175219.1	2278900	2279355	-	99.563	100	458	0	2	0	815	FALSE
GCA_050507105.1	Bacteraemia	yqiL	5	CP175219.1	1378842	1379277	+	100	100	436	0	0	0	787	TRUE
GCA_050507105.1	Bacteraemia	yqiL	3	CP175219.1	1378842	1379277	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507105.1	Bacteraemia	yqiL	4	CP175219.1	1378842	1379277	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507105.1	Bacteraemia	yqiL	43	CP175219.1	1378842	1379277	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507105.1	Bacteraemia	yqiL	47	CP175219.1	1378842	1379277	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507105.1	Bacteraemia	yqiL	63	CP175219.1	1378842	1379277	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507105.1	Bacteraemia	yqiL	71	CP175219.1	1378842	1379277	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507105.1	Bacteraemia	yqiL	75	CP175219.1	1378842	1379277	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507105.1	Bacteraemia	yqiL	81	CP175219.1	1378842	1379277	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507105.1	Bacteraemia	yqiL	86	CP175219.1	1378842	1379277	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507105.1	Bacteraemia	yqiL	96	CP175219.1	1378842	1379277	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507105.1	Bacteraemia	yqiL	110	CP175219.1	1378842	1379277	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507105.1	Bacteraemia	yqiL	122	CP175219.1	1378842	1379277	+	99.771	100	436	1	0	0	783	FALSE
GCA_050507105.1	Bacteraemia	yqiL	8	CP175219.1	1378842	1379277	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507105.1	Bacteraemia	yqiL	13	CP175219.1	1378842	1379277	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507105.1	Bacteraemia	yqiL	25	CP175219.1	1378842	1379277	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507105.1	Bacteraemia	yqiL	36	CP175219.1	1378842	1379277	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507105.1	Bacteraemia	yqiL	62	CP175219.1	1378842	1379277	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507105.1	Bacteraemia	yqiL	70	CP175219.1	1378842	1379277	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507105.1	Bacteraemia	yqiL	78	CP175219.1	1378842	1379277	+	99.541	100	436	2	0	0	778	FALSE
GCA_050507105.1	Bacteraemia	yqiL	85	CP175219.1	1378842	1379277	+	99.541	100	436	2	0	0	778	FALSE
GCA_050516645.1	Bacteraemia	gdh	27	CP175406.1	625243	625772	-	100	100	530	0	0	0	957	TRUE
GCA_050516645.1	Bacteraemia	gdh	1	CP175406.1	625243	625772	-	99.811	100	530	1	0	0	952	FALSE
GCA_050516645.1	Bacteraemia	gdh	17	CP175406.1	625243	625772	-	99.811	100	530	1	0	0	952	FALSE
GCA_050516645.1	Bacteraemia	gdh	23	CP175406.1	625243	625772	-	99.811	100	530	1	0	0	952	FALSE
GCA_050516645.1	Bacteraemia	gdh	76	CP175406.1	625243	625772	-	99.811	100	530	1	0	0	952	FALSE
GCA_050516645.1	Bacteraemia	gdh	88	CP175406.1	625243	625772	-	99.811	100	530	1	0	0	952	FALSE
GCA_050516645.1	Bacteraemia	gdh	126	CP175406.1	625243	625772	-	99.811	100	530	1	0	0	952	FALSE
GCA_050516645.1	Bacteraemia	gdh	138	CP175406.1	625243	625772	-	99.811	100	530	1	0	0	952	FALSE
GCA_050516645.1	Bacteraemia	gdh	142	CP175406.1	625243	625772	-	99.811	100	530	1	0	0	952	FALSE
GCA_050516645.1	Bacteraemia	gdh	144	CP175406.1	625243	625772	-	99.811	100	530	1	0	0	952	FALSE
GCA_050516645.1	Bacteraemia	gdh	4	CP175406.1	625243	625772	-	99.623	100	530	2	0	0	948	FALSE
GCA_050516645.1	Bacteraemia	gdh	12	CP175406.1	625243	625772	-	99.623	100	530	2	0	0	948	FALSE
GCA_050516645.1	Bacteraemia	gdh	13	CP175406.1	625243	625772	-	99.623	100	530	2	0	0	948	FALSE
GCA_050516645.1	Bacteraemia	gdh	26	CP175406.1	625243	625772	-	99.623	100	530	2	0	0	948	FALSE
GCA_050516645.1	Bacteraemia	gdh	34	CP175406.1	625243	625772	-	99.623	100	530	2	0	0	948	FALSE
GCA_050516645.1	Bacteraemia	gdh	41	CP175406.1	625243	625772	-	99.623	100	530	2	0	0	948	FALSE
GCA_050516645.1	Bacteraemia	gdh	44	CP175406.1	625243	625772	-	99.623	100	530	2	0	0	948	FALSE
GCA_050516645.1	Bacteraemia	gdh	55	CP175406.1	625243	625772	-	99.623	100	530	2	0	0	948	FALSE
GCA_050516645.1	Bacteraemia	gdh	66	CP175406.1	625243	625772	-	99.623	100	530	2	0	0	948	FALSE
GCA_050516645.1	Bacteraemia	gdh	82	CP175406.1	625243	625772	-	99.623	100	530	2	0	0	948	FALSE
GCA_050516645.1	Bacteraemia	gdh	83	CP175406.1	625243	625772	-	99.623	100	530	2	0	0	948	FALSE
GCA_050516645.1	Bacteraemia	gyd	6	CP175406.1	1490038	1490432	-	100	100	395	0	0	0	713	TRUE
GCA_050516645.1	Bacteraemia	gyd	2	CP175406.1	1490038	1490432	-	99.747	100	395	1	0	0	709	FALSE
GCA_050516645.1	Bacteraemia	gyd	5	CP175406.1	1490038	1490432	-	99.747	100	395	1	0	0	709	FALSE
GCA_050516645.1	Bacteraemia	gyd	27	CP175406.1	1490038	1490432	-	99.747	100	395	1	0	0	709	FALSE
GCA_050516645.1	Bacteraemia	gyd	28	CP175406.1	1490038	1490432	-	99.747	100	395	1	0	0	709	FALSE
GCA_050516645.1	Bacteraemia	gyd	32	CP175406.1	1490038	1490432	-	99.747	100	395	1	0	0	709	FALSE
GCA_050516645.1	Bacteraemia	gyd	38	CP175406.1	1490038	1490432	-	99.747	100	395	1	0	0	709	FALSE
GCA_050516645.1	Bacteraemia	gyd	53	CP175406.1	1490038	1490432	-	99.747	100	395	1	0	0	709	FALSE
GCA_050516645.1	Bacteraemia	gyd	54	CP175406.1	1490038	1490432	-	99.747	100	395	1	0	0	709	FALSE
GCA_050516645.1	Bacteraemia	gyd	61	CP175406.1	1490038	1490432	-	99.747	100	395	1	0	0	709	FALSE
GCA_050516645.1	Bacteraemia	gyd	1	CP175406.1	1490038	1490432	-	99.494	100	395	2	0	0	704	FALSE
GCA_050516645.1	Bacteraemia	gyd	7	CP175406.1	1490038	1490432	-	99.494	100	395	2	0	0	704	FALSE
GCA_050516645.1	Bacteraemia	gyd	9	CP175406.1	1490038	1490432	-	99.494	100	395	2	0	0	704	FALSE
GCA_050516645.1	Bacteraemia	gyd	10	CP175406.1	1490038	1490432	-	99.494	100	395	2	0	0	704	FALSE
GCA_050516645.1	Bacteraemia	gyd	12	CP175406.1	1490038	1490432	-	99.494	100	395	2	0	0	704	FALSE
GCA_050516645.1	Bacteraemia	gyd	13	CP175406.1	1490038	1490432	-	99.494	100	395	2	0	0	704	FALSE
GCA_050516645.1	Bacteraemia	gyd	14	CP175406.1	1490038	1490432	-	99.494	100	395	2	0	0	704	FALSE
GCA_050516645.1	Bacteraemia	gyd	15	CP175406.1	1490038	1490432	-	99.494	100	395	2	0	0	704	FALSE
GCA_050516645.1	Bacteraemia	gyd	17	CP175406.1	1490038	1490432	-	99.494	100	395	2	0	0	704	FALSE
GCA_050516645.1	Bacteraemia	gyd	18	CP175406.1	1490038	1490432	-	99.494	100	395	2	0	0	704	FALSE
GCA_050516645.1	Bacteraemia	gyd	22	CP175406.1	1490038	1490432	-	99.494	100	395	2	0	0	704	FALSE
GCA_050516645.1	Bacteraemia	pstS	23	CP175406.1	1290500	1291082	-	100	100	583	0	0	0	1052	TRUE
GCA_050516645.1	Bacteraemia	pstS	122	CP175406.1	1290500	1291082	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050516645.1	Bacteraemia	pstS	11	CP175406.1	1290500	1291082	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050516645.1	Bacteraemia	pstS	12	CP175406.1	1290500	1291082	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050516645.1	Bacteraemia	pstS	35	CP175406.1	1290500	1291082	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050516645.1	Bacteraemia	pstS	57	CP175406.1	1290500	1291082	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050516645.1	Bacteraemia	pstS	81	CP175406.1	1290500	1291082	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050516645.1	Bacteraemia	pstS	85	CP175406.1	1290500	1291082	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050516645.1	Bacteraemia	pstS	1	CP175406.1	1290500	1291082	-	99.485	100	583	3	0	0	1039	FALSE
GCA_050516645.1	Bacteraemia	pstS	6	CP175406.1	1290500	1291082	-	99.485	100	583	3	0	0	1039	FALSE
GCA_050516645.1	Bacteraemia	pstS	18	CP175406.1	1290500	1291082	-	99.485	100	583	3	0	0	1039	FALSE
GCA_050516645.1	Bacteraemia	pstS	21	CP175406.1	1290500	1291082	-	99.485	100	583	3	0	0	1039	FALSE
GCA_050516645.1	Bacteraemia	pstS	25	CP175406.1	1290500	1291082	-	99.485	100	583	3	0	0	1039	FALSE
GCA_050516645.1	Bacteraemia	pstS	32	CP175406.1	1290500	1291082	-	99.485	100	583	3	0	0	1039	FALSE
GCA_050516645.1	Bacteraemia	pstS	38	CP175406.1	1290500	1291082	-	99.485	100	583	3	0	0	1039	FALSE
GCA_050516645.1	Bacteraemia	pstS	39	CP175406.1	1290500	1291082	-	99.485	100	583	3	0	0	1039	FALSE
GCA_050516645.1	Bacteraemia	pstS	49	CP175406.1	1290500	1291082	-	99.485	100	583	3	0	0	1039	FALSE
GCA_050516645.1	Bacteraemia	pstS	58	CP175406.1	1290500	1291082	-	99.485	100	583	3	0	0	1039	FALSE
GCA_050516645.1	Bacteraemia	pstS	59	CP175406.1	1290500	1291082	-	99.485	100	583	3	0	0	1039	FALSE
GCA_050516645.1	Bacteraemia	pstS	70	CP175406.1	1290500	1291082	-	99.485	100	583	3	0	0	1039	FALSE
GCA_050516645.1	Bacteraemia	pstS	74	CP175406.1	1290500	1291082	-	99.485	100	583	3	0	0	1039	FALSE
GCA_050516645.1	Bacteraemia	gki	12	CP175406.1	2188399	2188836	-	100	100	438	0	0	0	791	TRUE
GCA_050516645.1	Bacteraemia	gki	4	CP175406.1	2188399	2188836	-	99.772	100	438	1	0	0	786	FALSE
GCA_050516645.1	Bacteraemia	gki	6	CP175406.1	2188399	2188836	-	99.772	100	438	1	0	0	786	FALSE
GCA_050516645.1	Bacteraemia	gki	18	CP175406.1	2188399	2188836	-	99.772	100	438	1	0	0	786	FALSE
GCA_050516645.1	Bacteraemia	gki	30	CP175406.1	2188399	2188836	-	99.772	100	438	1	0	0	786	FALSE
GCA_050516645.1	Bacteraemia	gki	32	CP175406.1	2188399	2188836	-	99.772	100	438	1	0	0	786	FALSE
GCA_050516645.1	Bacteraemia	gki	59	CP175406.1	2188399	2188836	-	99.772	100	438	1	0	0	786	FALSE
GCA_050516645.1	Bacteraemia	gki	119	CP175406.1	2188399	2188836	-	99.772	100	438	1	0	0	786	FALSE
GCA_050516645.1	Bacteraemia	gki	11	CP175406.1	2188400	2188836	-	99.771	99.77168949771689	437	1	0	0	784	FALSE
GCA_050516645.1	Bacteraemia	gki	5	CP175406.1	2188399	2188836	-	99.543	100	438	2	0	0	782	FALSE
GCA_050516645.1	Bacteraemia	gki	17	CP175406.1	2188399	2188836	-	99.543	100	438	2	0	0	782	FALSE
GCA_050516645.1	Bacteraemia	gki	20	CP175406.1	2188399	2188836	-	99.543	100	438	2	0	0	782	FALSE
GCA_050516645.1	Bacteraemia	gki	31	CP175406.1	2188399	2188836	-	99.543	100	438	2	0	0	782	FALSE
GCA_050516645.1	Bacteraemia	gki	40	CP175406.1	2188399	2188836	-	99.543	100	438	2	0	0	782	FALSE
GCA_050516645.1	Bacteraemia	gki	71	CP175406.1	2188399	2188836	-	99.543	100	438	2	0	0	782	FALSE
GCA_050516645.1	Bacteraemia	gki	73	CP175406.1	2188399	2188836	-	99.543	100	438	2	0	0	782	FALSE
GCA_050516645.1	Bacteraemia	gki	74	CP175406.1	2188399	2188836	-	99.543	100	438	2	0	0	782	FALSE
GCA_050516645.1	Bacteraemia	gki	84	CP175406.1	2188399	2188836	-	99.543	100	438	2	0	0	782	FALSE
GCA_050516645.1	Bacteraemia	gki	89	CP175406.1	2188399	2188836	-	99.543	100	438	2	0	0	782	FALSE
GCA_050516645.1	Bacteraemia	gki	95	CP175406.1	2188399	2188836	-	99.543	100	438	2	0	0	782	FALSE
GCA_050516645.1	Bacteraemia	gki	129	CP175406.1	2188399	2188836	-	99.543	100	438	2	0	0	782	FALSE
GCA_050516645.1	Bacteraemia	aroE	9	CP175406.1	1153322	1153780	+	100	100	459	0	0	0	829	TRUE
GCA_050516645.1	Bacteraemia	aroE	13	CP175406.1	1153322	1153780	+	99.782	100	459	1	0	0	824	FALSE
GCA_050516645.1	Bacteraemia	aroE	20	CP175406.1	1153322	1153780	+	99.782	100	459	1	0	0	824	FALSE
GCA_050516645.1	Bacteraemia	aroE	39	CP175406.1	1153322	1153780	+	99.782	100	459	1	0	0	824	FALSE
GCA_050516645.1	Bacteraemia	aroE	54	CP175406.1	1153322	1153780	+	99.782	100	459	1	0	0	824	FALSE
GCA_050516645.1	Bacteraemia	aroE	68	CP175406.1	1153322	1153780	+	99.782	100	459	1	0	0	824	FALSE
GCA_050516645.1	Bacteraemia	aroE	75	CP175406.1	1153322	1153780	+	99.782	100	459	1	0	0	824	FALSE
GCA_050516645.1	Bacteraemia	aroE	96	CP175406.1	1153322	1153780	+	99.782	100	459	1	0	0	824	FALSE
GCA_050516645.1	Bacteraemia	aroE	101	CP175406.1	1153322	1153780	+	99.782	100	459	1	0	0	824	FALSE
GCA_050516645.1	Bacteraemia	aroE	57	CP175406.1	1153322	1153780	+	99.783	100	460	0	1	0	822	FALSE
GCA_050516645.1	Bacteraemia	aroE	1	CP175406.1	1153322	1153780	+	99.564	100	459	2	0	0	820	FALSE
GCA_050516645.1	Bacteraemia	aroE	7	CP175406.1	1153322	1153780	+	99.564	100	459	2	0	0	820	FALSE
GCA_050516645.1	Bacteraemia	aroE	8	CP175406.1	1153322	1153780	+	99.564	100	459	2	0	0	820	FALSE
GCA_050516645.1	Bacteraemia	aroE	21	CP175406.1	1153322	1153780	+	99.564	100	459	2	0	0	820	FALSE
GCA_050516645.1	Bacteraemia	aroE	24	CP175406.1	1153322	1153780	+	99.564	100	459	2	0	0	820	FALSE
GCA_050516645.1	Bacteraemia	aroE	25	CP175406.1	1153322	1153780	+	99.564	100	459	2	0	0	820	FALSE
GCA_050516645.1	Bacteraemia	aroE	31	CP175406.1	1153322	1153780	+	99.564	100	459	2	0	0	820	FALSE
